transaction_id,bill_number,date,time,day_name,is_weekend,month,year,festival_season,weather_tag,store_name,store_city,store_state,region,gender,loyalty_member,product_id,product_name,category,subcategory,brand,unit_size,quantity_sold,mrp,selling_price,discount_amount,discount_percent,gross_sales,net_sales,payment_mode,stock_before_sale,stock_after_sale,reorder_level,low_stock_flag,dead_stock_flag,promotion_type,return_flag,return_reason,basket_size,margin_percent,profit_amount
T20250060695,B20250021275,1/1/2025,16:10:01,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P001,Fortune Basmati Rice 5kg,Staples,Rice,Fortune,5kg,4,650,611,156,6,2600,2444,cash,180,176,60,0,0,member discount,0,,8,8,195.52
T20250060696,B20250021275,1/1/2025,16:10:01,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P068,Dettol Hand Sanitizer 200ml,Health & Wellness,Sanitizer,Dettol,200ml,1,95,95,0,0,95,95,cash,60,59,30,0,0,none,0,,8,20,19
T20250060697,B20250021275,1/1/2025,16:10:01,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P026,Eggs Regular 6pcs,Dairy,Eggs,Local Farm,6pcs,4,45,45,0,0,180,180,cash,400,396,80,0,0,none,0,,8,9,16.2
T20250073158,B20250025598,1/1/2025,16:12:14,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P065,Harpic Toilet Cleaner 1L,Cleaning Supplies,Cleaner,Harpic,1L,1,160,160,0,0,160,160,upi,120,119,40,0,0,none,0,,6,18,28.8
T20250076708,B20250026850,1/1/2025,16:17:59,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,1,190,190,0,0,190,190,card,320,319,80,0,0,none,0,,9,10,19
T20250065404,B20250022931,1/1/2025,16:18:25,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P034,Haldiram Moong Dal 200g,Snacks,Namkeen,Haldiram,200g,4,65,65,0,0,260,260,upi,140,136,70,0,0,none,0,,9,18,46.8
T20250065405,B20250022931,1/1/2025,16:18:25,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P042,Sprite 1.25L,Beverages,Soft Drink,Sprite,1.25L,4,65,65,0,0,260,260,upi,140,136,70,0,0,none,0,,9,15,39
T20250065406,B20250022931,1/1/2025,16:18:25,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,2,10,10,0,0,20,20,upi,600,598,150,0,0,none,0,,9,18,3.6
T20250065407,B20250022931,1/1/2025,16:18:25,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P061,Vaseline Body Lotion 400ml,Personal Care,Lotion,Vaseline,400ml,1,260,260,0,0,260,260,upi,90,89,30,0,0,none,0,,9,20,52
T20250071755,B20250025100,1/1/2025,16:25:58,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,2,45,45,0,0,90,90,cash,480,478,120,0,0,none,0,,2,10,9
T20250071756,B20250025100,1/1/2025,16:25:58,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P026,Eggs Regular 6pcs,Dairy,Eggs,Local Farm,6pcs,2,45,45,0,0,90,90,cash,160,158,80,0,0,none,0,,2,9,8.1
T20250061057,B20250021407,1/1/2025,16:26:43,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P003,Aashirvaad Atta 5kg,Staples,Atta,Aashirvaad,5kg,1,260,260,0,0,260,260,cash,240,239,80,0,0,none,0,,8,8,20.8
T20250061058,B20250021407,1/1/2025,16:26:43,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P030,Parle-G Biscuits 100g,Snacks,Biscuits,Parle,100g,3,10,10,0,0,30,30,cash,600,597,150,0,0,none,0,,8,18,5.4
T20250061059,B20250021407,1/1/2025,16:26:43,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P074,Kwality Walls Cornetto 110ml,Frozen Foods,Ice Cream,Kwality Walls,110ml,3,40,30.8,27.6,23,120,92.4,cash,180,177,60,0,0,clearance sale,0,,8,17,15.71
T20250061060,B20250021407,1/1/2025,16:26:43,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P016,Local Mustard Oil 1L,Grocery,Oil,Local Brand,1L,2,170,170,0,0,340,340,cash,240,238,60,0,0,none,0,,8,10,34
T20250061061,B20250021407,1/1/2025,16:26:43,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P029,Lays Chips Masala 52g,Snacks,Chips,Lay's,52g,4,20,20,0,0,80,80,cash,240,236,120,0,0,none,0,,8,18,14.4
T20250003266,B20250001165,1/1/2025,16:43:27,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P034,Haldiram Moong Dal 200g,Snacks,Namkeen,Haldiram,200g,4,65,65,0,0,260,260,card,350,346,70,0,0,none,0,,6,18,46.8
T20250003267,B20250001165,1/1/2025,16:43:27,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P041,Thums Up 1.25L,Beverages,Soft Drink,Thums Up,1.25L,2,70,70,0,0,140,140,card,320,318,80,0,0,none,0,,6,15,21
T20250039925,B20250013957,1/1/2025,16:49:44,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P086,Everest Red Chilli Powder 200g,Grocery,Spices,Everest,200g,2,115,115,0,0,230,230,upi,160,158,40,0,0,none,0,,6,10,23
T20250039926,B20250013957,1/1/2025,16:49:44,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P086,Everest Red Chilli Powder 200g,Grocery,Spices,Everest,200g,2,115,115,0,0,230,230,upi,80,78,40,0,0,none,0,,6,10,23
T20250039927,B20250013957,1/1/2025,16:49:44,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,2,115,115,0,0,230,230,upi,100,98,50,0,0,none,0,,6,20,46
T20250002136,B20250000756,1/1/2025,17:04:49,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P004,Aashirvaad Atta 10kg,Staples,Atta,Aashirvaad,10kg,2,500,500,0,0,1000,1000,upi,150,148,50,0,0,none,0,,1,8,80
T20250058204,B20250020392,1/1/2025,17:37:14,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P093,Cashews 500g,Health & Wellness,Dry Fruits,Local Brand,500g,4,480,480,0,0,1920,1920,upi,90,86,30,0,0,none,0,,9,20,384
T20250058205,B20250020392,1/1/2025,17:37:14,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P024,Bread Brown 400g,Bakery,Bread,Britannia,400g,1,42,42,0,0,42,42,upi,210,209,70,0,0,none,0,,9,15,6.3
T20250058206,B20250020392,1/1/2025,17:37:14,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P020,Amul Masti Curd 400g,Dairy,Curd,Amul,400g,1,45,45,0,0,45,45,upi,320,319,80,0,0,none,0,,9,9,4.05
T20250058207,B20250020392,1/1/2025,17:37:14,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P085,MDH Garam Masala 100g,Grocery,Masala,MDH,100g,3,75,75,0,0,225,225,upi,100,97,50,0,0,none,0,,9,10,22.5
T20250058208,B20250020392,1/1/2025,17:37:14,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P087,Everest Turmeric Powder 200g,Grocery,Spices,Everest,200g,4,90,64.8,100.8,28,360,259.2,upi,120,116,40,0,0,combo offer,0,,9,10,25.92
T20250019024,B20250006667,1/1/2025,17:40:11,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P078,Potato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,4,35,35,0,0,140,140,card,400,396,80,0,0,none,0,,5,12,16.8
T20250040465,B20250014149,1/1/2025,17:44:29,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P022,Amul Paneer 200g,Dairy,Paneer,Amul,200g,3,90,90,0,0,270,270,cash,250,247,50,0,0,none,0,,2,9,24.3
T20250040466,B20250014149,1/1/2025,17:44:29,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,2,62,62,0,0,124,124,cash,270,268,90,0,0,none,0,,2,9,11.16
T20250001822,B20250000649,1/1/2025,18:03:08,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P062,Surf Excel Detergent 1kg,Cleaning Supplies,Detergent,Surf Excel,1kg,2,190,190,0,0,380,380,cash,180,178,60,0,0,none,0,,9,18,68.4
T20250069553,B20250024347,1/1/2025,18:10:24,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P003,Aashirvaad Atta 5kg,Staples,Atta,Aashirvaad,5kg,3,260,260,0,0,780,780,wallet,400,397,80,0,0,none,0,,7,8,62.4
T20250069554,B20250024347,1/1/2025,18:10:24,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P020,Amul Masti Curd 400g,Dairy,Curd,Amul,400g,2,45,33.75,22.5,25,90,67.5,wallet,400,398,80,0,0,combo offer,0,,7,9,6.08
T20250005570,B20250001988,1/1/2025,18:22:49,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P034,Haldiram Moong Dal 200g,Snacks,Namkeen,Haldiram,200g,4,65,65,0,0,260,260,cash,280,276,70,0,0,none,0,,14,18,46.8
T20250005571,B20250001988,1/1/2025,18:22:49,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P011,Masoor Dal 1kg,Grocery,Dal,Local Brand,1kg,2,130,130,0,0,260,260,cash,210,208,70,0,0,none,0,,14,10,26
T20250005572,B20250001988,1/1/2025,18:22:49,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P046,Kinley Water 1L,Beverages,Water,Kinley,1L,4,18,16.2,7.2,10,72,64.8,cash,500,496,100,0,0,combo offer,0,,14,15,9.72
T20250005573,B20250001988,1/1/2025,18:22:49,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,2,28,24.36,7.28,13,56,48.72,cash,600,598,120,0,0,buy 1 get 1,0,,14,10,4.87
T20250005574,B20250001988,1/1/2025,18:22:49,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P004,Aashirvaad Atta 10kg,Staples,Atta,Aashirvaad,10kg,4,500,500,0,0,2000,2000,cash,250,246,50,0,0,none,0,,14,8,160
T20250048943,B20250017151,1/1/2025,18:47:36,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P028,Lays Chips Classic 52g,Snacks,Chips,Lay's,52g,1,20,14.8,5.2,26,20,14.8,upi,600,599,120,0,0,combo offer,0,,20,18,2.66
T20250048944,B20250017151,1/1/2025,18:47:36,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P014,Fortune Sunflower Oil 5L,Grocery,Oil,Fortune,5L,13,1050,1050,0,0,13650,13650,upi,80,67,40,0,0,none,0,,20,10,1365
T20250024327,B20250008504,1/1/2025,18:58:49,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P051,Lux Soap 100g,Personal Care,Soap,Lux,100g,4,35,35,0,0,140,140,upi,180,176,90,0,0,none,0,,4,20,28
T20250024328,B20250008504,1/1/2025,18:58:49,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P048,Red Label Tea 250g,Grocery,Tea,Red Label,250g,1,125,125,0,0,125,125,upi,200,199,50,0,0,none,0,,4,10,12.5
T20250024329,B20250008504,1/1/2025,18:58:49,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P046,Kinley Water 1L,Beverages,Water,Kinley,1L,2,18,18,0,0,36,36,upi,300,298,100,0,0,none,0,,4,15,5.4
T20250030353,B20250010588,1/1/2025,19:06:07,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P036,Maggi Noodles 70g,Packaged Foods,Noodles,Maggi,70g,2,14,14,0,0,28,28,card,650,648,130,0,0,none,0,,15,16,4.48
T20250030354,B20250010588,1/1/2025,19:06:07,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P052,Dettol Soap 125g,Personal Care,Soap,Dettol,125g,2,45,45,0,0,90,90,card,160,158,80,0,0,none,0,,15,20,18
T20250030355,B20250010588,1/1/2025,19:06:07,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P029,Lays Chips Masala 52g,Snacks,Chips,Lay's,52g,1,20,20,0,0,20,20,card,360,359,120,0,0,none,0,,15,18,3.6
T20250030356,B20250010588,1/1/2025,19:06:07,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,1,50,50,0,0,50,50,card,240,239,80,0,0,none,0,,15,12,6
T20250030357,B20250010588,1/1/2025,19:06:07,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P077,Onion 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,4,40,40,0,0,160,160,card,400,396,80,0,0,none,0,,15,12,19.2
T20250018666,B20250006553,1/1/2025,19:36:30,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P079,Tomato 1kg,Fruits & Vegetables,Vegetables,Local Farm,1kg,3,50,50,0,0,150,150,upi,400,397,80,0,0,none,0,,3,12,18
T20250018667,B20250006553,1/1/2025,19:36:30,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,1,62,62,0,0,62,62,upi,450,449,90,0,0,none,0,,3,9,5.58
T20250018668,B20250006553,1/1/2025,19:36:30,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P035,Kurkure Masala Munch 90g,Snacks,Chips,Kurkure,90g,4,20,20,0,0,80,80,upi,300,296,100,0,0,none,0,,3,18,14.4
T20250047457,B20250016610,1/1/2025,19:44:33,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P062,Surf Excel Detergent 1kg,Cleaning Supplies,Detergent,Surf Excel,1kg,2,190,190,0,0,380,380,upi,300,298,60,0,0,none,0,,8,18,68.4
T20250047458,B20250016610,1/1/2025,19:44:33,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P036,Maggi Noodles 70g,Packaged Foods,Noodles,Maggi,70g,3,14,14,0,0,42,42,upi,390,387,130,0,0,none,0,,8,16,6.72
T20250047459,B20250016610,1/1/2025,19:44:33,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P053,Lifebuoy Soap 125g,Personal Care,Soap,Lifebuoy,125g,4,40,40,0,0,160,160,upi,400,396,80,0,0,none,0,,8,20,32
T20250063530,B20250022268,1/1/2025,19:50:19,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P059,Parachute Hair Oil 200ml,Personal Care,Hair Oil,Parachute,200ml,2,115,115,0,0,230,230,card,250,248,50,0,0,none,0,,3,20,46
T20250011980,B20250004192,1/1/2025,19:52:31,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P040,Coca Cola 1.25L,Beverages,Soft Drink,Coca Cola,1.25L,4,65,65,0,0,260,260,upi,270,266,90,0,0,none,0,,6,15,39
T20250011981,B20250004192,1/1/2025,19:52:31,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P012,Saffola Gold Oil 1L,Grocery,Oil,Saffola,1L,2,210,210,0,0,420,420,upi,280,278,70,0,0,none,0,,6,10,42
T20250011982,B20250004192,1/1/2025,19:52:31,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P002,Fortune Basmati Rice 10kg,Staples,Rice,Fortune,10kg,4,1200,1044,624,13,4800,4176,upi,160,156,40,0,0,buy 1 get 1,0,,6,8,334.08
T20250011983,B20250004192,1/1/2025,19:52:31,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P073,Amul Ice Cream Family Pack 1L,Frozen Foods,Ice Cream,Amul,1L,1,210,210,0,0,210,210,upi,120,119,40,0,0,none,0,,6,17,35.7
T20250011984,B20250004192,1/1/2025,19:52:31,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P092,Almonds 500g,Health & Wellness,Dry Fruits,Local Brand,500g,4,420,420,0,0,1680,1680,upi,90,86,30,0,0,none,0,,6,20,336
T20250001263,B20250000447,1/1/2025,19:52:44,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P067,Vim Dishwash Liquid 500ml,Cleaning Supplies,Dishwash,Vim,500ml,1,120,120,0,0,120,120,upi,250,249,50,0,0,none,0,,9,18,21.6
T20250001264,B20250000447,1/1/2025,19:52:44,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P055,Dove Shampoo 340ml,Personal Care,Shampoo,Dove,340ml,2,230,230,0,0,460,460,upi,200,198,40,0,0,none,0,,9,20,92
T20250001265,B20250000447,1/1/2025,19:52:44,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P004,Aashirvaad Atta 10kg,Staples,Atta,Aashirvaad,10kg,4,500,500,0,0,2000,2000,upi,150,146,50,0,0,none,0,,9,8,160
T20250001266,B20250000447,1/1/2025,19:52:44,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P063,Tide Detergent Powder 1kg,Cleaning Supplies,Detergent,Tide,1kg,3,170,170,0,0,510,510,upi,300,297,60,0,0,none,0,,9,18,91.8
T20250001267,B20250000447,1/1/2025,19:52:44,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P008,Tata Salt 1kg,Grocery,Salt,Tata,1kg,1,28,21.84,6.16,22,28,21.84,upi,240,239,120,0,0,festival offer,0,,9,10,2.18
T20250027685,B20250009685,1/1/2025,19:56:18,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P070,Steel Scrubber 3pcs,Home Essentials,Scrubber,Local Brand,3pcs,1,35,35,0,0,35,35,cash,80,79,40,0,0,none,0,,5,18,6.3
T20250035942,B20250012533,1/1/2025,20:33:18,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P009,Toor Dal 1kg,Grocery,Dal,Local Brand,1kg,4,150,150,0,0,600,600,cash,320,316,80,0,0,none,0,,4,10,60
T20250035943,B20250012533,1/1/2025,20:33:18,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,3,45,45,0,0,135,135,cash,240,237,120,0,0,none,0,,4,10,13.5
T20250035944,B20250012533,1/1/2025,20:33:18,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P094,Premium Dark Chocolate 90g,Snacks,Chocolate,Lindt,90g,3,250,250,0,0,750,750,cash,30,27,15,0,0,none,0,,4,18,135
T20250035945,B20250012533,1/1/2025,20:33:18,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P020,Amul Masti Curd 400g,Dairy,Curd,Amul,400g,2,45,45,0,0,90,90,cash,320,318,80,0,0,none,0,,4,9,8.1
T20250021832,B20250007654,1/1/2025,20:33:59,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,1,45,45,0,0,45,45,cash,480,479,120,0,0,none,0,,7,10,4.5
T20250021833,B20250007654,1/1/2025,20:33:59,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,1,P011,Masoor Dal 1kg,Grocery,Dal,Local Brand,1kg,1,130,130,0,0,130,130,cash,350,349,70,0,0,none,0,,7,10,13
T20250018821,B20250006605,1/1/2025,20:42:48,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P007,Sugar 1kg,Grocery,Sugar,Local Mill,1kg,1,45,40.05,4.95,11,45,40.05,upi,360,359,120,0,0,festival offer,0,,9,10,4
T20250018822,B20250006605,1/1/2025,20:42:48,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,1,60,60,0,0,60,60,upi,240,239,60,0,0,none,0,,9,12,7.2
T20250018823,B20250006605,1/1/2025,20:42:48,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P093,Cashews 500g,Health & Wellness,Dry Fruits,Local Brand,500g,3,480,480,0,0,1440,1440,upi,150,147,30,0,0,none,0,,9,20,288
T20250010242,B20250003581,1/1/2025,20:56:25,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P035,Kurkure Masala Munch 90g,Snacks,Chips,Kurkure,90g,3,20,20,0,0,60,60,cash,500,497,100,0,0,none,0,,3,18,10.8
T20250010243,B20250003581,1/1/2025,20:56:25,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P036,Maggi Noodles 70g,Packaged Foods,Noodles,Maggi,70g,2,14,14,0,0,28,28,cash,390,388,130,0,0,none,0,,3,16,4.48
T20250010244,B20250003581,1/1/2025,20:56:25,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,4,190,172.9,68.4,9,760,691.6,cash,160,156,80,0,0,seasonal offer,0,,3,10,69.16
T20250061338,B20250021505,1/1/2025,21:05:31,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P075,Banana 1dozen,Fruits & Vegetables,Fruits,Local Farm,12pcs,4,60,53.4,26.4,11,240,213.6,upi,180,176,60,0,0,clearance sale,0,,9,12,25.63
T20250061339,B20250021505,1/1/2025,21:05:31,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,0,P028,Lays Chips Classic 52g,Snacks,Chips,Lay's,52g,2,20,20,0,0,40,40,upi,360,358,120,0,0,none,0,,9,18,7.2
T20250033489,B20250011670,1/1/2025,21:10:59,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P019,Mother Dairy Toned Milk 1L,Dairy,Milk,Mother Dairy,1L,3,62,62,0,0,186,186,card,180,177,90,0,0,none,0,,4,9,16.74
T20250050234,B20250017600,1/1/2025,21:11:06,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P023,Bread White 400g,Bakery,Bread,Britannia,400g,4,38,38,0,0,152,152,cash,450,446,90,0,0,none,0,,4,15,22.8
T20250050235,B20250017600,1/1/2025,21:11:06,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P062,Surf Excel Detergent 1kg,Cleaning Supplies,Detergent,Surf Excel,1kg,4,190,190,0,0,760,760,cash,240,236,60,0,0,none,0,,4,18,136.8
T20250050236,B20250017600,1/1/2025,21:11:06,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,other,0,P027,Eggs Regular 12pcs,Dairy,Eggs,Local Farm,12pcs,1,85,85,0,0,85,85,cash,120,119,60,0,0,none,0,,4,9,7.65
T20250081101,B20250028379,1/1/2025,21:14:35,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P001,Fortune Basmati Rice 5kg,Staples,Rice,Fortune,5kg,1,650,650,0,0,650,650,upi,300,299,60,0,0,none,0,,3,8,52
T20250081102,B20250028379,1/1/2025,21:14:35,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P043,Frooti Mango Drink 1L,Beverages,Juice,Frooti,1L,1,90,68.4,21.6,24,90,68.4,upi,240,239,60,0,0,combo offer,0,,3,15,10.26
T20250081103,B20250028379,1/1/2025,21:14:35,Wednesday,0,1,2025,,Cold,Cart Insight Supermart,Agra,Uttar Pradesh,North,male,1,P012,Saffola Gold Oil 1L,Grocery,Oil,Saffola,1L,3,210,210,0,0,630,630,upi,280,277,70,0,0,none,0,,3,10,63
T20250002798,B20250000992,1/1/2025,21:20:51,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P071,Frozen Peas 500g,Frozen Foods,Frozen Veg,Safal,500g,3,120,120,0,0,360,360,upi,60,57,30,0,0,none,0,,9,17,61.2
T20250002799,B20250000992,1/1/2025,21:20:51,Wednesday,0,1,2025,,Foggy,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P028,Lays Chips Classic 52g,Snacks,Chips,Lay's,52g,3,20,20,0,0,60,60,upi,480,477,120,0,0,none,0,,9,18,10.8
T20250002800,B20250000992,1/1/2025,21:20:51,Wednesday,0,1,2025,,Pleasant,Cart Insight Supermart,Agra,Uttar Pradesh,North,female,0,P013,Fortune Sunlite Oil 1L,Grocery,Oil,Fortune,1L,3,190,190,0,0,570,570,upi,160,157,80,0,0,none,0,,9,10,57
